År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6
2017;30B;30;6401;6500;649;530;479;21;1307;1307
2017;30B;30;6501;6600;669;552;480;22;1330;1330
2017;30B;30;6601;6700;689;575;489;23;1355;1355
2017;30B;30;6701;6800;709;597;498;23;1380;1380
2017;30B;30;6801;6900;730;620;508;24;1402;1402
2017;30B;30;6901;7000;750;642;517;25;1427;1427
2017;30B;30;7001;7100;770;665;526;26;1450;1450
2017;30B;30;7101;7200;790;687;527;27;1475;1475
2017;30B;30;7201;7300;810;710;536;28;1500;1500
2017;30B;30;7301;7400;831;732;546;29;1522;1522
2017;30B;30;7401;7500;851;755;555;30;1547;1547
2017;30B;30;7501;7600;871;777;564;31;1570;1570
2017;30B;30;7601;7700;891;800;573;32;1595;1595
2017;30B;30;7701;7800;911;822;582;32;1620;1620
2017;30B;30;7801;7900;932;845;583;33;1642;1642
2017;30B;30;7901;8000;952;867;593;34;1667;1667
2017;30B;30;8001;8100;972;890;602;35;1690;1690
2017;30B;30;8101;8200;992;912;611;36;1715;1715
2017;30B;30;8201;8300;1012;935;620;37;1740;1740
2017;30B;30;8301;8400;1033;957;630;38;1762;1762
2017;30B;30;8401;8500;1053;980;630;39;1787;1787
2017;30B;30;8501;8600;1073;1002;640;40;1810;1810
2017;30B;30;8601;8700;1093;1025;649;41;1835;1835
2017;30B;30;8701;8800;1113;1047;658;41;1860;1860
2017;30B;30;8801;8900;1134;1070;667;42;1882;1882
2017;30B;30;8901;9000;1154;1092;677;43;1907;1907
2017;30B;30;9001;9100;1174;1115;677;44;1930;1930
2017;30B;30;9101;9200;1194;1137;687;45;1955;1955
2017;30B;30;9201;9300;1214;1160;696;46;1980;1980
2017;30B;30;9301;9400;1235;1182;705;47;2002;2002
2017;30B;30;9401;9500;1255;1205;714;48;2027;2027
2017;30B;30;9501;9600;1275;1227;724;49;2050;2050
2017;30B;30;9601;9700;1295;1250;725;50;2075;2075
2017;30B;30;9701;9800;1315;1272;734;50;2100;2100
2017;30B;30;9801;9900;1335;1295;743;51;2122;2122
2017;30B;30;9901;10000;1356;1317;752;52;2147;2147
2017;30B;30;10001;10100;1376;1340;761;53;2170;2170
2017;30B;30;10101;10200;1396;1367;771;54;2197;2197
2017;30B;30;10201;10300;1417;1397;780;55;2227;2227
2017;30B;30;10301;10400;1437;1427;782;57;2257;2257
2017;30B;30;10401;10500;1458;1457;791;58;2287;2287
2017;30B;30;10501;10600;1478;1487;801;59;2317;2317
2017;30B;30;10601;10700;1498;1517;810;60;2347;2347
2017;30B;30;10701;10800;1519;1547;820;61;2377;2377
2017;30B;30;10801;10900;1539;1577;829;63;2407;2407
2017;30B;30;10901;11000;1561;1607;831;64;2437;2437
2017;30B;30;11001;11100;1588;1637;840;65;2467;2467
2017;30B;30;11101;11200;1615;1667;850;66;2497;2497
2017;30B;30;11201;11300;1642;1697;859;67;2527;2527
2017;30B;30;11301;11400;1668;1727;869;69;2557;2557
2017;30B;30;11401;11500;1695;1757;878;70;2587;2587
2017;30B;30;11501;11600;1722;1787;879;71;2617;2617
2017;30B;30;11601;11700;1749;1817;889;72;2650;2650
2017;30B;30;11701;11800;1776;1847;898;73;2682;2682
2017;30B;30;11801;11900;1803;1877;908;75;2715;2715
2017;30B;30;11901;12000;1830;1907;918;76;2747;2747
2017;30B;30;12001;12100;1857;1937;927;82;2780;2780
2017;30B;30;12101;12200;1884;1967;928;107;2815;2815
2017;30B;30;12201;12300;1910;1997;938;132;2847;2847
2017;30B;30;12301;12400;1937;2027;947;157;2880;2880
2017;30B;30;12401;12500;1964;2057;957;182;2912;2912
2017;30B;30;12501;12600;1991;2087;966;207;2945;2945
2017;30B;30;12601;12700;2018;2117;976;232;2980;2980
2017;30B;30;12701;12800;2045;2147;985;257;3012;3012
2017;30B;30;12801;12900;2072;2177;987;282;3045;3045
2017;30B;30;12901;13000;2099;2207;996;307;3077;3077
2017;30B;30;13001;13100;2126;2237;1006;332;3110;3110
2017;30B;30;13101;13200;2153;2267;1015;357;3145;3145
2017;30B;30;13201;13300;2180;2297;1025;382;3177;3177
2017;30B;30;13301;13400;2207;2327;1034;407;3210;3210
2017;30B;30;13401;13500;2233;2357;1036;432;3242;3242
2017;30B;30;13501;13600;2260;2387;1045;457;3275;3275
2017;30B;30;13601;13700;2287;2417;1055;482;3310;3310
2017;30B;30;13701;13800;2314;2447;1064;507;3342;3342
2017;30B;30;13801;13900;2341;2477;1074;532;3375;3375
2017;30B;30;13901;14000;2368;2507;1083;557;3407;3407
2017;30B;30;14001;14100;2395;2537;1084;582;3440;3440
2017;30B;30;14101;14200;2422;2570;1094;610;3475;3475
2017;30B;30;14201;14300;2449;2602;1104;637;3507;3507
2017;30B;30;14301;14400;2476;2635;1113;665;3540;3540
2017;30B;30;14401;14500;2503;2670;1123;695;3572;3572
2017;30B;30;14501;14600;2530;2702;1133;722;3605;3605
2017;30B;30;14601;14700;2557;2735;1134;750;3640;3640
2017;30B;30;14701;14800;2584;2767;1144;777;3672;3672
2017;30B;30;14801;14900;2610;2800;1153;805;3705;3705
2017;30B;30;14901;15000;2637;2835;1163;835;3737;3737
2017;30B;30;15001;15100;2664;2867;1173;862;3770;3770
2017;30B;30;15101;15200;2691;2900;1182;890;3805;3805
2017;30B;30;15201;15300;2718;2932;1192;917;3837;3837
2017;30B;30;15301;15400;2745;2965;1193;945;3870;3870
2017;30B;30;15401;15500;2772;3000;1203;975;3902;3902
2017;30B;30;15501;15600;2799;3032;1213;1002;3935;3935
2017;30B;30;15601;15700;2826;3065;1222;1030;3970;3970
2017;30B;30;15701;15800;2853;3097;1232;1057;4002;4002
2017;30B;30;15801;15900;2880;3130;1241;1085;4035;4035
2017;30B;30;15901;16000;2907;3165;1243;1115;4067;4067
2017;30B;30;16001;16100;2933;3197;1252;1142;4100;4100
2017;30B;30;16101;16200;2960;3230;1262;1170;4135;4135
2017;30B;30;16201;16300;2987;3262;1272;1197;4167;4167
2017;30B;30;16301;16400;3014;3295;1281;1225;4200;4200
2017;30B;30;16401;16500;3041;3330;1291;1255;4232;4232
2017;30B;30;16501;16600;3068;3362;1292;1282;4265;4265
2017;30B;30;16601;16700;3095;3395;1310;1310;4300;4300
2017;30B;30;16701;16800;3122;3427;1337;1337;4332;4332
2017;30B;30;16801;16900;3149;3460;1365;1365;4365;4365
2017;30B;30;16901;17000;3176;3495;1395;1395;4397;4397
2017;30B;30;17001;17100;3203;3527;1422;1422;4430;4430
2017;30B;30;17101;17200;3230;3560;1450;1450;4465;4465
2017;30B;30;17201;17300;3257;3592;1477;1477;4497;4497
2017;30B;30;17301;17400;3284;3625;1505;1505;4530;4530
2017;30B;30;17401;17500;3310;3660;1535;1535;4562;4562
2017;30B;30;17501;17600;3337;3692;1562;1562;4595;4595
2017;30B;30;17601;17700;3364;3725;1590;1590;4630;4630
2017;30B;30;17701;17800;3391;3757;1617;1617;4662;4662
2017;30B;30;17801;17900;3418;3790;1645;1645;4695;4695
2017;30B;30;17901;18000;3445;3825;1675;1675;4727;4727
2017;30B;30;18001;18100;3472;3857;1702;1702;4760;4760
2017;30B;30;18101;18200;3499;3890;1730;1730;4795;4795
2017;30B;30;18201;18300;3526;3922;1757;1757;4827;4827
2017;30B;30;18301;18400;3553;3955;1785;1785;4860;4860
2017;30B;30;18401;18500;3580;3990;1815;1815;4892;4892
2017;30B;30;18501;18600;3607;4022;1842;1842;4925;4925
2017;30B;30;18601;18700;3634;4055;1870;1870;4960;4960
2017;30B;30;18701;18800;3660;4087;1897;1897;4992;4992
2017;30B;30;18801;18900;3687;4120;1925;1925;5025;5025
2017;30B;30;18901;19000;3714;4155;1955;1955;5057;5057
2017;30B;30;19001;19100;3741;4187;1982;1982;5090;5090
2017;30B;30;19101;19200;3768;4220;2010;2010;5125;5125
2017;30B;30;19201;19300;3795;4252;2037;2037;5157;5157
2017;30B;30;19301;19400;3822;4285;2065;2065;5190;5190
2017;30B;30;19401;19500;3849;4320;2095;2095;5222;5222
2017;30B;30;19501;19600;3876;4352;2122;2122;5255;5255
2017;30B;30;19601;19700;3903;4385;2150;2150;5290;5290
2017;30B;30;19701;19800;3930;4417;2177;2177;5322;5322
2017;30B;30;19801;19900;3957;4450;2205;2205;5355;5355
2017;30B;30;19901;20000;3983;4485;2235;2235;5387;5387
2017;30B;30;20001;20200;4037;4550;2290;2290;5455;5455
2017;30B;30;20201;20400;4091;4615;2345;2345;5520;5520
2017;30B;30;20401;20600;4145;4680;2400;2400;5585;5585
2017;30B;30;20601;20800;4199;4747;2457;2457;5652;5652
2017;30B;30;20801;21000;4253;4812;2512;2512;5717;5717
2017;30B;30;21001;21200;4307;4877;2567;2567;5785;5785
2017;30B;30;21201;21400;4360;4942;2622;2622;5850;5850
2017;30B;30;21401;21600;4414;5007;2677;2677;5915;5915
2017;30B;30;21601;21800;4468;5072;2732;2732;5982;5982
2017;30B;30;21801;22000;4522;5137;2787;2787;6047;6047
2017;30B;30;22001;22200;4576;5205;2845;2845;6115;6115
2017;30B;30;22201;22400;4630;5270;2900;2900;6180;6180
2017;30B;30;22401;22600;4683;5335;2955;2955;6245;6245
2017;30B;30;22601;22800;4737;5400;3010;3010;6312;6312
2017;30B;30;22801;23000;4791;5465;3065;3065;6377;6377
2017;30B;30;23001;23200;4845;5530;3120;3120;6445;6445
2017;30B;30;23201;23400;4899;5597;3177;3177;6510;6510
2017;30B;30;23401;23600;4953;5662;3232;3232;6575;6575
2017;30B;30;23601;23800;5007;5727;3287;3287;6642;6642
2017;30B;30;23801;24000;5060;5792;3342;3342;6707;6707
2017;30B;30;24001;24200;5114;5857;3397;3397;6775;6775
2017;30B;30;24201;24400;5168;5922;3452;3452;6840;6840
2017;30B;30;24401;24600;5222;5990;3510;3510;6905;6905
2017;30B;30;24601;24800;5276;6055;3565;3565;6972;6972
2017;30B;30;24801;25000;5330;6120;3620;3620;7037;7037
2017;30B;30;25001;25200;5384;6185;3685;3685;7105;7105
2017;30B;30;25201;25400;5437;6250;3750;3750;7170;7170
2017;30B;30;25401;25600;5491;6315;3815;3815;7235;7235
2017;30B;30;25601;25800;5545;6382;3882;3882;7302;7302
2017;30B;30;25801;26000;5599;6447;3947;3947;7367;7367
2017;30B;30;26001;26200;5653;6512;4012;4012;7435;7435
2017;30B;30;26201;26400;5707;6577;4077;4077;7500;7500
2017;30B;30;26401;26600;5760;6642;4142;4142;7565;7565
2017;30B;30;26601;26800;5814;6707;4207;4207;7632;7632
2017;30B;30;26801;27000;5868;6772;4272;4272;7697;7697
2017;30B;30;27001;27200;5922;6840;4340;4340;7765;7765
2017;30B;30;27201;27400;5976;6905;4405;4405;7830;7830
2017;30B;30;27401;27600;6030;6970;4470;4470;7895;7895
2017;30B;30;27601;27800;6084;7035;4535;4535;7962;7962
2017;30B;30;27801;28000;6137;7100;4600;4600;8027;8027
2017;30B;30;28001;28200;6191;7165;4665;4665;8095;8095
2017;30B;30;28201;28400;6245;7232;4732;4732;8160;8160
2017;30B;30;28401;28600;6299;7297;4797;4797;8225;8225
2017;30B;30;28601;28800;6353;7362;4862;4862;8292;8292
2017;30B;30;28801;29000;6407;7427;4927;4927;8357;8357
2017;30B;30;29001;29200;6460;7492;4992;4992;8425;8425
2017;30B;30;29201;29400;6514;7557;5057;5057;8490;8490
2017;30B;30;29401;29600;6568;7625;5125;5125;8550;8550
2017;30B;30;29601;29800;6622;7690;5190;5190;8610;8610
2017;30B;30;29801;30000;6675;7755;5255;5255;8670;8670
2017;30B;30;30001;30200;6729;7820;5320;5320;8730;8730
2017;30B;30;30201;30400;6789;7885;5385;5385;8790;8790
2017;30B;30;30401;30600;6849;7950;5450;5450;8850;8850
2017;30B;30;30601;30800;6909;8017;5517;5517;8910;8910
2017;30B;30;30801;31000;6969;8082;5582;5582;8970;8970
2017;30B;30;31001;31200;7029;8147;5647;5647;9030;9030
2017;30B;30;31201;31400;7089;8212;5712;5712;9090;9090
2017;30B;30;31401;31600;7149;8277;5777;5777;9150;9150
2017;30B;30;31601;31800;7209;8342;5842;5842;9210;9210
2017;30B;30;31801;32000;7269;8407;5907;5907;9270;9270
2017;30B;30;32001;32200;7329;8475;5975;5975;9330;9330
2017;30B;30;32201;32400;7389;8540;6040;6040;9390;9390
2017;30B;30;32401;32600;7449;8605;6105;6105;9450;9450
2017;30B;30;32601;32800;7509;8670;6170;6170;9510;9510
2017;30B;30;32801;33000;7569;8735;6235;6235;9570;9570
2017;30B;30;33001;33200;7629;8800;6300;6300;9630;9630
2017;30B;30;33201;33400;7689;8867;6367;6367;9690;9690
2017;30B;30;33401;33600;7749;8932;6432;6432;9750;9750
2017;30B;30;33601;33800;7809;8997;6497;6497;9810;9810
2017;30B;30;33801;34000;7869;9062;6562;6562;9870;9870
2017;30B;30;34001;34200;7929;9127;6627;6627;9930;9930
2017;30B;30;34201;34400;7989;9192;6692;6692;9990;9990
2017;30B;30;34401;34600;8049;9260;6760;6760;10050;10050
2017;30B;30;34601;34800;8109;9325;6825;6825;10110;10110
2017;30B;30;34801;35000;8169;9390;6890;6890;10170;10170
2017;30B;30;35001;35200;8229;9455;6955;6955;10230;10230
2017;30B;30;35201;35400;8289;9520;7020;7020;10290;10290
2017;30B;30;35401;35600;8349;9585;7085;7085;10350;10350
2017;30B;30;35601;35800;8409;9652;7152;7152;10410;10410
2017;30B;30;35801;36000;8469;9717;7217;7217;10470;10470
2017;30B;30;36001;36200;8529;9782;7282;7282;10530;10530
2017;30B;30;36201;36400;8589;9847;7347;7347;10590;10590
2017;30B;30;36401;36600;8649;9912;7412;7412;10650;10650
2017;30B;30;36601;36800;8709;9977;7477;7477;10710;10710
2017;30B;30;36801;37000;8769;10042;7542;7542;10770;10770
2017;30B;30;37001;37200;8829;10110;7610;7610;10830;10830
2017;30B;30;37201;37400;8889;10175;7675;7675;10890;10890
2017;30B;30;37401;37600;8949;10240;7740;7740;10950;10950
2017;30B;30;37601;37800;9034;10305;7805;7805;11035;11035
2017;30B;30;37801;38000;9134;10370;7870;7870;11135;11135
2017;30B;30;38001;38200;9234;10435;7935;7935;11235;11235
2017;30B;30;38201;38400;9334;10502;8002;8002;11335;11335
2017;30B;30;38401;38600;9434;10567;8067;8067;11435;11435
2017;30B;30;38601;38800;9534;10632;8132;8132;11535;11535
2017;30B;30;38801;39000;9634;10697;8197;8197;11635;11635
2017;30B;30;39001;39200;9734;10762;8262;8262;11735;11735
2017;30B;30;39201;39400;9834;10827;8327;8327;11835;11835
2017;30B;30;39401;39600;9934;10895;8395;8395;11935;11935
2017;30B;30;39601;39800;10034;10960;8460;8460;12035;12035
2017;30B;30;39801;40000;10134;11060;8560;8560;12135;12135
2017;30B;30;40001;40200;10234;11168;8668;8668;12235;12235
2017;30B;30;40201;40400;10334;11276;8776;8776;12335;12335
2017;30B;30;40401;40600;10434;11385;8885;8885;12435;12435
2017;30B;30;40601;40800;10534;11497;8997;8997;12535;12535
2017;30B;30;40801;41000;10634;11605;9105;9105;12635;12635
2017;30B;30;41001;41200;10734;11714;9214;9214;12735;12735
2017;30B;30;41201;41400;10834;11822;9322;9322;12835;12835
2017;30B;30;41401;41600;10934;11930;9430;9430;12935;12935
2017;30B;30;41601;41800;11034;12039;9539;9539;13035;13035
2017;30B;30;41801;42000;11134;12147;9647;9647;13135;13135
2017;30B;30;42001;42200;11234;12260;9760;9760;13235;13235
2017;30B;30;42201;42400;11334;12368;9868;9868;13335;13335
2017;30B;30;42401;42600;11434;12476;9976;9976;13435;13435
2017;30B;30;42601;42800;11534;12585;10085;10085;13535;13535
2017;30B;30;42801;43000;11634;12693;10193;10193;13635;13635
2017;30B;30;43001;43200;11734;12801;10301;10301;13735;13735
2017;30B;30;43201;43400;11834;12914;10414;10414;13835;13835
2017;30B;30;43401;43600;11934;13022;10522;10522;13935;13935
2017;30B;30;43601;43800;12034;13130;10630;10630;14035;14035
2017;30B;30;43801;44000;12134;13239;10739;10739;14135;14135
2017;30B;30;44001;44200;12234;13347;10847;10847;14235;14235
2017;30B;30;44201;44400;12334;13455;10955;10955;14335;14335
2017;30B;30;44401;44600;12434;13568;11068;11068;14435;14435
2017;30B;30;44601;44800;12534;13676;11176;11176;14535;14535
2017;30B;30;44801;45000;12634;13785;11285;11285;14635;14635
2017;30B;30;45001;45200;12734;13893;11393;11393;14735;14735
2017;30B;30;45201;45400;12834;14001;11501;11501;14835;14835
2017;30B;30;45401;45600;12934;14110;11610;11610;14935;14935
2017;30B;30;45601;45800;13034;14222;11722;11722;15035;15035
2017;30B;30;45801;46000;13134;14330;11830;11830;15135;15135
2017;30B;30;46001;46200;13234;14439;11939;11939;15235;15235
2017;30B;30;46201;46400;13334;14547;12047;12047;15335;15335
2017;30B;30;46401;46600;13434;14647;12147;12147;15435;15435
2017;30B;30;46601;46800;13534;14747;12247;12247;15535;15535
2017;30B;30;46801;47000;13634;14847;12347;12347;15635;15635
2017;30B;30;47001;47200;13734;14947;12447;12447;15735;15735
2017;30B;30;47201;47400;13834;15047;12547;12547;15835;15835
2017;30B;30;47401;47600;13934;15147;12647;12647;15935;15935
2017;30B;30;47601;47800;14034;15247;12747;12747;16035;16035
2017;30B;30;47801;48000;14134;15347;12847;12847;16135;16135
2017;30B;30;48001;48200;14234;15447;12947;12947;16235;16235
2017;30B;30;48201;48400;14334;15547;13047;13047;16335;16335
2017;30B;30;48401;48600;14434;15647;13147;13147;16435;16435
2017;30B;30;48601;48800;14534;15747;13247;13247;16535;16535
2017;30B;30;48801;49000;14634;15847;13347;13347;16635;16635
2017;30B;30;49001;49200;14734;15947;13447;13447;16735;16735
2017;30B;30;49201;49400;14834;16047;13547;13547;16835;16835
2017;30B;30;49401;49600;14934;16147;13647;13647;16935;16935
2017;30B;30;49601;49800;15034;16247;13747;13747;17035;17035
2017;30B;30;49801;50000;15134;16347;13847;13847;17135;17135
2017;30B;30;50001;50200;15234;16447;13953;13953;17235;17235
2017;30B;30;50201;50400;15334;16547;14059;14059;17335;17335
2017;30B;30;50401;50600;15436;16647;14165;14165;17435;17435
2017;30B;30;50601;50800;15542;16747;14271;14271;17535;17535
2017;30B;30;50801;51000;15648;16847;14377;14377;17635;17635
2017;30B;30;51001;51200;15754;16947;14483;14483;17735;17735
2017;30B;30;51201;51400;15860;17047;14589;14589;17835;17835
2017;30B;30;51401;51600;15966;17147;14695;14695;17935;17935
2017;30B;30;51601;51800;16072;17247;14801;14801;18035;18035
2017;30B;30;51801;52000;16178;17347;14907;14907;18135;18135
2017;30B;30;52001;52200;16284;17447;15013;15013;18235;18235
2017;30B;30;52201;52400;16390;17547;15119;15119;18335;18335
2017;30B;30;52401;52600;16496;17647;15225;15225;18435;18435
2017;30B;30;52601;52800;16602;17747;15331;15331;18535;18535
2017;30B;30;52801;53000;16708;17847;15437;15437;18635;18635
2017;30B;30;53001;53200;16814;17947;15543;15543;18735;18735
2017;30B;30;53201;53400;16920;18047;15649;15649;18835;18835
2017;30B;30;53401;53600;17026;18147;15755;15755;18935;18935
2017;30B;30;53601;53800;17132;18247;15861;15861;19035;19035
2017;30B;30;53801;54000;17238;18347;15967;15967;19135;19135
